"","X","Precio","Superficie_Terreno","Superficie_Habitacional","Agno_Construccion","Antiguedad_Promedio","Avaluo_Fiscal","Avaluo_Fiscal_Unitario","Barrio","Calidad_Habitacional","IPV_General","Latitud","Longitud","Tipo_Comprador_Simple","Tipo_Vendedor_Simple","Trimestre","Valor_Unitario_Terreno","Valor_Unitario_Construccion_Habitacional_Promedio","Fecha_Transaccion","Precio_Unitario"
"624",624,14800,499,139,1979,35.0000000000002,13143.1634022781,26.3390048141846,"borde_rio_casa_piedra",2,153.207397204297,-33.381962,-70.576139,"Empresa","Persona","T3",18.0954793327095,22.6419768342476,"2014-07-13",29.6593186372745
"625",625,18750,448,187,1976,31.3468441652221,13519.845180859,30.1782258501317,"borde_rio_casa_piedra",2,200.769821018205,-33.382038,-70.575748,"Persona","Persona","T3",18.0954793327095,22.463885177598,"2019-07-14",41.8526785714286
"626",626,23000,540,210,1973,40.1549826912117,13734.7955535478,25.4348065806441,"borde_rio_casa_piedra",3,204.936630465637,-33.382777,-70.576705,"Persona","Persona","T1",18.0954793327095,14.7885745823341,"2020-02-22",42.5925925925926
"627",627,25223,477,303,1971,20.973668395096,16353.7891645962,34.2846733010403,"borde_rio_casa_piedra",2,165.230307506725,-33.382561,-70.576661,"Persona","Persona","T1",18.0954793327095,21.7010556610633,"2016-01-24",52.8784067085954
"628",628,30500,477,303,1971,24.973668395096,16353.7891645962,34.2846733010403,"borde_rio_casa_piedra",2,204.936630465637,-33.382561,-70.576661,"Persona","Persona","T1",18.0954793327095,21.7010556610633,"2020-01-16",63.9412997903564
"629",629,18918,507,267,1982,33.0000000000002,16035.8212061566,31.6288386709203,"borde_rio_casa_piedra",2,163.714201945077,-33.382129,-70.576616,"Persona","Persona","T3",18.0954793327095,22.6419768342476,"2015-07-17",37.3136094674556
"630",630,23500,452,140,1970,50,11162.4380949308,24.6956595020593,"borde_rio_casa_piedra",3,204.936630465637,-33.382279,-70.576398,"Persona","Persona","T1",18.0954793327095,15.1877464631883,"2020-01-10",51.9911504424779
"631",631,19999,522,260,1969,34.6789794661165,14378.7544771063,27.5455066611232,"borde_rio_casa_piedra",3,168.293977102397,-33.382071,-70.576439,"Empresa","Persona","T4",18.0954793327095,15.0869939451842,"2016-10-05",38.3122605363985
"632",632,14593,476,266,2016,3,16760.378496983,35.2108791953424,"borde_rio_casa_piedra",2,194.959351316001,-33.382561,-70.577062,"Persona","Empresa","T1",18.0954793327095,21.6423989888504,"2019-02-01",30.6575630252101
"633",633,15534,416,139,2010,7.00000000000023,11761.2317447001,28.2721916939906,"juan_xxiii",2,170.517289945934,-33.381207,-70.571855,"Persona","Persona","T1",18.0954793327095,20.0801968501348,"2017-02-04",37.3413461538462
"634",634,18300,624,201,1968,40.1264645294939,16414.4432254525,26.3051974766867,"juan_xxiii",2.318407960199,168.293977102397,-33.380773,-70.571488,"Persona","Persona","T4",18.0954793327095,20.2684905469451,"2016-11-17",29.3269230769231
"635",635,11707,416,138,1974,41,10448.6146300539,25.1168620914757,"juan_xxiii",3,153.984522795154,-33.381223,-70.573092,"Empresa","Persona","T1",18.0954793327095,15.1877464631883,"2015-02-18",28.1418269230769
"636",636,16500,416,167,1969,45.2514970059879,10715.3267722887,25.7579970487709,"juan_xxiii",3,180.92248440859,-33.381271,-70.572768,"Persona","Persona","T4",18.0954793327095,15.1877464631883,"2017-11-26",39.6634615384615
"637",637,35000,416,242,2018,3.00000000000023,16199.8326610952,38.941905435325,"juan_xxiii",2,219.441437334406,-33.381002,-70.572893,"Empresa","Persona","T3",18.0954793327095,25.9169161821558,"2021-07-08",84.1346153846154
"638",638,24300,570,268,1971,22.9786916138505,17568.6516407989,30.8221958610507,"jardin_del_este",1.88805970149254,170.517289945934,-33.381168,-70.573878,"Persona","Persona","T1",18.0954793327095,20.8247745846346,"2017-01-21",42.6315789473684
"639",639,28000,510,262,1967,30.226248972547,16083.7114968862,31.5366892095808,"jardin_del_este",2,193.660026564027,-33.382136,-70.573454,"Persona","Persona","T4",18.0954793327095,22.0620690766126,"2018-12-07",54.9019607843137
"640",640,20000,416,269,1968,37.2465999343121,12270.0343325482,29.4952748378563,"jardin_del_este",3,219.441437334406,-33.381634,-70.573346,"Persona","Persona","T3",18.0954793327095,15.1244484128437,"2021-07-09",48.0769230769231
"641",641,19800,416,140,1986,30,11659.8220773773,28.0284184552339,"jardin_del_este",2,163.822591438889,-33.381223,-70.573532,"Persona","Persona","T3",18.0954793327095,22.6419768342476,"2016-07-10",47.5961538461538
"642",642,20607,580,237,1969,34.2194419957088,15321.4057629634,26.4162168326955,"jardin_del_este",3,167.042508351275,-33.380879,-70.574019,"Persona","Persona","T4",18.0954793327095,15.1095646891317,"2015-11-22",35.5293103448276
"643",643,29000,580,237,1969,39.2194419957088,15321.4057629634,26.4162168326955,"jardin_del_este",3,203.129032075637,-33.380879,-70.574019,"Persona","Persona","T3",18.0954793327095,15.1095646891317,"2020-08-01",50
"644",644,19200,592,157,1975,43.3793978944798,15164.1797295989,25.6151684621603,"juan_xxiii",2.18471337579618,194.959351316001,-33.380333,-70.57336,"Empresa","Empresa","T1",18.0954793327095,21.0231463880803,"2019-02-08",32.4324324324324
"645",645,20776,592,285,1984,30,18441.7451195508,31.1515964857277,"juan_xxiii",2.12631578947368,153.291015051089,-33.380271,-70.573175,"Empresa","Persona","T4",18.0954793327095,22.2490409923045,"2014-12-04",35.0945945945946
"646",646,21300,592,170,1975,37.3647058823528,14839.3635571618,25.0664924952057,"juan_xxiii",3,194.111243994392,-33.380148,-70.572806,"Empresa","Empresa","T2",18.0954793327095,15.1877464631883,"2019-04-17",35.9797297297297
"647",647,15100,592,272,1974,33.4091825737996,15292.6424445807,25.8321662915215,"juan_xxiii",3,144.873578331725,-33.380025,-70.572436,"Persona","Persona","T2",18.0954793327095,14.686947182521,"2014-06-18",25.5067567567568
"648",648,17300,448,167,1975,41.7299985641423,12359.8243038301,27.588893535335,"juan_xxiii",2,180.92248440859,-33.380401,-70.57269,"Persona","Persona","T4",18.0954793327095,21.9437152588462,"2017-12-22",38.6160714285714
"649",649,19100,448,167,1975,43.7299985641423,12359.8243038301,27.588893535335,"juan_xxiii",2,200.769821018205,-33.380401,-70.57269,"Persona","Persona","T3",18.0954793327095,21.9437152588462,"2019-07-03",42.6339285714286
"650",650,15500,448,163,1970,38.8120032390286,12483.6318608628,27.8652496894259,"juan_xxiii",2,153.291015051089,-33.380135,-70.571891,"Persona","Persona","T4",18.0954793327095,22.6419768342476,"2014-10-08",34.5982142857143
"651",651,13600,209,144,1957,64.0000000000002,5674.73918234326,27.1518621164749,"borde_rio_casa_piedra",3.13888888888889,219.441437334406,-33.39338,-70.590012,"Persona","Persona","T3",18.0954793327095,14.2433938237393,"2021-08-12",65.0717703349282
"652",652,15500,205,144,1957,60.0000000000002,5560.64505824272,27.1250978450864,"borde_rio_casa_piedra",3.13888888888889,175.239428171678,-33.393311,-70.589926,"Persona","Persona","T3",18.0954793327095,14.2433938237393,"2017-08-03",75.609756097561
"653",653,17000,205,144,1957,63.0000000000002,5560.64505824272,27.1250978450864,"borde_rio_casa_piedra",3.13888888888889,203.129032075637,-33.393311,-70.589926,"Persona","Persona","T3",18.0954793327095,14.2433938237393,"2020-07-10",82.9268292682927
"654",654,13878,230,146,1957,55.321917808219,6247.40156819722,27.162615513901,"jardin_del_este",3,167.042508351275,-33.393506,-70.589077,"Persona","Persona","T4",18.0954793327095,15.1877464631883,"2015-11-13",60.3391304347826
"655",655,13238,186,129,1957,60,5101.02539446936,27.4248677122009,"jardin_del_este",3,175.239428171678,-33.393453,-70.589138,"Persona","Persona","T3",18.0954793327095,15.1877464631883,"2017-08-10",71.1720430107527
"656",656,24000,415,213,1957,37.3380281690143,11826.4758478268,28.4975321634381,"jardin_del_este",2,184.771172717264,-33.393375,-70.589404,"Persona","Persona","T2",18.0954793327095,22.6419768342476,"2018-05-17",57.8313253012048
"657",657,11664,671,209,1976,38.4895679716067,16400.832273886,24.4423729864173,"borde_rio_casa_piedra",3,168.293977102397,-33.38151,-70.57704,"Persona","Empresa","T4",18.0954793327095,15.0561414994796,"2016-11-05",17.3830104321908
"658",658,21880,671,209,1976,40.4895679716067,16400.832273886,24.4423729864173,"borde_rio_casa_piedra",3,193.660026564027,-33.38151,-70.57704,"Persona","Persona","T4",18.0954793327095,15.0561414994796,"2018-11-22",32.6080476900149
"659",659,19500,576,259,1972,32.4940173575837,17342.1049336904,30.1078210654347,"borde_rio_casa_piedra",2,219.627440182518,-33.38129,-70.576237,"Persona","Empresa","T2",18.0954793327095,22.5232843253312,"2021-06-05",33.8541666666667
"660",660,16953,522,140,1975,40.9999999999998,12808.5061792133,24.5373681594125,"jardin_del_este",3,168.293977102397,-33.380918,-70.574684,"Persona","Persona","T4",18.0954793327095,15.1877464631883,"2016-10-26",32.4770114942529
"661",661,13500,462,195,1974,41,13124.042528476,28.4070184599048,"borde_rio_casa_piedra",2,163.714201945077,-33.381614,-70.576337,"Persona","Persona","T3",18.0954793327095,22.6419768342476,"2015-08-05",29.2207792207792
"662",662,21300,462,170,1976,34.6192068433993,12626.9776064019,27.3311203601773,"borde_rio_casa_piedra",2,181.339206495466,-33.381504,-70.576008,"Persona","Persona","T1",18.0954793327095,21.6638293359743,"2018-02-22",46.1038961038961
"663",663,17150,462,166,1979,40.0000000000002,11879.5341550773,25.7132773919422,"borde_rio_casa_piedra",3,200.769821018205,-33.381449,-70.575843,"Persona","Persona","T3",18.0954793327095,15.1877464631883,"2019-08-25",37.1212121212121
"664",664,25000,462,293,1968,27.4852176274348,15121.9693459391,32.7315353808206,"borde_rio_casa_piedra",1.7679180887372,194.959351316001,-33.381339,-70.575513,"Persona","Persona","T1",18.0954793327095,19.4646694409421,"2019-01-12",54.1125541125541
"665",665,24763,672,151,1971,44.980132450331,16550.45042109,24.6286464599554,"borde_rio_casa_piedra",2,170.517289945934,-33.382019,-70.577577,"Persona","Persona","T1",18.0954793327095,22.6419768342476,"2017-02-19",36.8497023809524
"666",666,28000,616,266,1976,43,17579.4350940596,28.538043983863,"borde_rio_casa_piedra",2,200.769821018205,-33.381615,-70.577378,"Empresa","Persona","T3",18.0954793327095,22.6419768342476,"2019-07-28",45.4545454545455
"667",667,21043,472,183,1955,49.5956284153008,11921.4529702172,25.257315614867,"jardin_del_este",3,167.042508351275,-33.392318,-70.588717,"Persona","Persona","T4",18.0954793327095,15.1877464631883,"2015-11-05",44.5826271186441
"668",668,16350,295,125,1953,61,7332.59681843116,24.8562604014616,"borde_rio_casa_piedra",3,153.207397204297,-33.39209,-70.589077,"Empresa","Persona","T3",18.0954793327095,15.1877464631883,"2014-08-20",55.4237288135593
"669",669,18830,295,125,1953,65,7332.59681843116,24.8562604014616,"borde_rio_casa_piedra",3,184.771172717264,-33.39209,-70.589077,"Empresa","Persona","T2",18.0954793327095,15.1877464631883,"2018-04-28",63.8305084745763
"670",670,16600,398,222,1962,26.6340986986525,12982.1883450034,32.6185636809131,"borde_rio_casa_piedra",2,163.822591438889,-33.391814,-70.589499,"Persona","Persona","T3",18.0954793327095,22.340037580471,"2016-08-07",41.7085427135678
"671",671,26000,398,143,1955,62.0769230769231,9746.5713271595,24.4888726813053,"borde_rio_casa_piedra",3,184.771172717264,-33.391739,-70.589613,"Persona","Persona","T2",18.0954793327095,15.1877464631883,"2018-05-18",65.3266331658292
"672",672,20000,398,219,1954,51.0684931506848,12029.6425091155,30.2252324349636,"borde_rio_casa_piedra",2,193.660026564027,-33.391439,-70.590069,"Empresa","Persona","T4",18.0954793327095,22.6419768342476,"2018-11-07",50.251256281407
"673",673,24000,420,256,2005,13,15661.9054564228,37.290251086721,"borde_rio_casa_piedra",2.0390625,193.660026564027,-33.391359,-70.590185,"Persona","Persona","T4",18.0954793327095,22.3507959603781,"2018-12-22",57.1428571428571
"674",674,19000,509,244,1952,62.0124180447119,12764.4014391275,25.0774095071267,"borde_rio_casa_piedra",3,163.822591438889,-33.391274,-70.590321,"Persona","Persona","T3",18.0954793327095,15.0374435264937,"2016-07-13",37.328094302554
"675",675,20593,509,128,1953,63.0000000000005,12122.1044819464,23.8155294340794,"borde_rio_casa_piedra",3,168.293977102397,-33.391082,-70.590613,"Empresa","Empresa","T4",18.0954793327095,15.1877464631883,"2016-12-29",40.4577603143418
"676",676,20530,509,128,1953,64.0000000000005,12122.1044819464,23.8155294340794,"borde_rio_casa_piedra",3,170.517289945934,-33.391082,-70.590613,"Persona","Empresa","T1",18.0954793327095,15.1877464631883,"2017-03-09",40.3339882121807
"677",677,16000,512,205,1953,64.9999999999998,12501.0385595818,24.4160909366832,"borde_rio_casa_piedra",3,184.771172717264,-33.390588,-70.590741,"Persona","Empresa","T2",18.0954793327095,14.8810656278978,"2018-04-21",31.25
"678",678,14304,428,213,1954,36.3065996106145,13045.9781872156,30.4812574467654,"borde_rio_casa_piedra",2,144.873578331725,-33.391947,-70.58877,"Persona","Persona","T2",18.0954793327095,22.1489511419307,"2014-05-02",33.4205607476636
"679",679,14750,295,114,1953,61.7543859649122,7280.89167822916,24.6809887397599,"borde_rio_casa_piedra",3,180.92248440859,-33.391672,-70.589199,"Persona","Persona","T4",18.0954793327095,15.1877464631883,"2017-12-20",50
"680",680,21512,398,147,1955,60,9760.93388403085,24.5249595076152,"borde_rio_casa_piedra",3,153.984522795154,-33.391533,-70.589413,"Empresa","Persona","T1",18.0954793327095,15.1877464631883,"2015-03-07",54.0502512562814
"681",681,24000,398,147,1955,60,9760.93388403085,24.5249595076152,"borde_rio_casa_piedra",3,163.714201945077,-33.391533,-70.589413,"Persona","Empresa","T3",18.0954793327095,15.1877464631883,"2015-07-11",60.3015075376884
"682",682,8924,398,264,1955,34.2322626445757,13420.4675550966,33.7197677263734,"borde_rio_casa_piedra",2,163.714201945077,-33.391234,-70.58987,"Persona","Empresa","T3",18.0954793327095,23.4767541737168,"2015-08-06",22.4221105527638
"683",683,24200,398,264,1955,36.2322626445757,13420.4675550966,33.7197677263734,"borde_rio_casa_piedra",2,170.517289945934,-33.391234,-70.58987,"Persona","Persona","T1",18.0954793327095,23.4767541737168,"2017-01-07",60.8040201005025
"684",684,31000,399,281,1969,28.4877891800249,14171.759155884,35.5181933731429,"borde_rio_casa_piedra",2,200.769821018205,-33.391801,-70.588259,"Persona","Persona","T3",18.0954793327095,22.141037047377,"2019-07-04",77.6942355889724
"685",685,22000,391,135,1962,52.7208193705646,9663.28466328934,24.7142830263154,"borde_rio_casa_piedra",3,167.042508351275,-33.391657,-70.588496,"Empresa","Persona","T4",18.0954793327095,15.1877464631883,"2015-12-31",56.2659846547315
"686",686,22400,391,135,1962,53.7208193705646,9663.28466328934,24.7142830263154,"borde_rio_casa_piedra",3,162.786907853474,-33.391657,-70.588496,"Persona","Empresa","T2",18.0954793327095,15.1877464631883,"2016-04-21",57.2890025575448
"687",687,9600,205,106,1955,59,5279.88983898551,25.7555601901732,"borde_rio_casa_piedra",3,141.696082456564,-33.391344,-70.588817,"Persona","Persona","T1",18.0954793327095,15.1877464631883,"2014-01-09",46.8292682926829
"688",688,22700,395,231,1954,37.7540448214095,12565.916362815,31.8124464881392,"borde_rio_casa_piedra",2,190.549339228614,-33.391091,-70.589369,"Persona","Persona","T3",18.0954793327095,22.1196611381042,"2018-07-11",57.4683544303797
"689",689,12500,303,125,1960,57,7629.85457068181,25.1810381870687,"borde_rio_casa_piedra",3,180.92248440859,-33.391893,-70.587934,"Persona","Persona","T4",18.0954793327095,15.1877464631883,"2017-11-09",41.2541254125413
"690",690,14000,205,148,1953,50.6174175733722,5855.30166822626,28.5624471620793,"borde_rio_casa_piedra",2.7972972972973,193.660026564027,-33.391428,-70.588513,"Persona","Persona","T4",18.0954793327095,14.3073118339765,"2018-12-05",68.2926829268293
"691",691,12182,190,106,1953,62,4927.71820851215,25.9353589921692,"borde_rio_casa_piedra",3,153.984522795154,-33.391199,-70.588615,"Persona","Persona","T1",18.0954793327095,15.1877464631883,"2015-03-20",64.1157894736842
"692",692,12100,293,151,1957,53.7947019867549,7655.08308863864,26.1265634424527,"borde_rio_casa_piedra",3,153.291015051089,-33.391123,-70.588817,"Persona","Persona","T4",18.0954793327095,15.1877464631883,"2014-12-19",41.296928327645
"693",693,19750,504,171,1955,60.7308711493313,12059.8504404505,23.9282746834335,"borde_rio_casa_piedra",3.11695906432749,181.339206495466,-33.390542,-70.589695,"Persona","Persona","T1",18.0954793327095,14.1244179498988,"2018-03-14",39.1865079365079
"694",694,11000,232,128,1960,57.7071849548063,5609.7718047175,24.180050882403,"borde_rio_casa_piedra",3,194.111243994392,-33.390972,-70.588339,"Persona","Persona","T2",18.0954793327095,15.0956523647002,"2019-06-27",47.4137931034483
"695",695,19000,392,132,1958,61,9564.166306347,24.3983834345587,"borde_rio_casa_piedra",3,203.460525846961,-33.390746,-70.588678,"Persona","Persona","T4",18.0954793327095,15.1877464631883,"2019-12-15",48.469387755102
"696",696,15350,392,151,1958,59.3509933774835,9744.70330095834,24.8589369922407,"borde_rio_casa_piedra",3,181.339206495466,-33.390595,-70.588906,"Persona","Persona","T1",18.0954793327095,15.1877464631883,"2018-02-07",39.1581632653061
"697",697,22444,500,164,1953,63.0000000000002,11759.9326578684,23.5198653157368,"borde_rio_casa_piedra",3.06707317073171,168.293977102397,-33.390145,-70.589583,"Empresa","Persona","T4",18.0954793327095,14.4681393944803,"2016-11-30",44.888
"698",698,20800,500,151,1952,60.3451951321072,12011.4767513149,24.0229535026298,"borde_rio_casa_piedra",3,153.984522795154,-33.389952,-70.589873,"Persona","Persona","T1",18.0954793327095,14.9535469014702,"2015-02-04",41.6
"699",699,12030,262,140,1962,54,6926.41921848279,26.4367145743618,"borde_rio_casa_piedra",3,162.786907853474,-33.391355,-70.587636,"Persona","Persona","T2",18.0954793327095,15.1877464631883,"2016-04-22",45.9160305343511
"700",700,28000,841,163,1969,47.7192648339919,19307.1375237972,22.9573573410193,"borde_rio_casa_piedra",2.14110429447853,170.517289945934,-33.390845,-70.588033,"Empresa","Persona","T1",18.0954793327095,21.4053369482502,"2017-01-22",33.2936979785969
